id,level,type,prompt_he,prompt_en,answer_thai,answer_roman,answer_he,answer_en,source_vocab_id
qv19_0347,1,write_he_to_thai,כתוב בתאית: מינוס — minus (löb),Write in Thai: minus — מינוס (löb),ลบ,löb,מינוס,minus,vocab_0117
qv19_0348,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: löb — מינוס / minus,Write Thai from romanization: löb — minus / מינוס,ลบ,löb,מינוס,minus,vocab_0117
qv19_0349,3,mcq_read_meaning,מה המשמעות של เท่ากับ (ta-gab)?,What does เท่ากับ (ta-gab) mean?,เท่ากับ,ta-gab,שווה,equals,vocab_0118
qv19_0350,3,write_he_to_thai,כתוב בתאית: שווה — equals (ta-gab),Write in Thai: equals — שווה (ta-gab),เท่ากับ,ta-gab,שווה,equals,vocab_0118
qv19_0351,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: ta-gab — שווה / equals,Write Thai from romanization: ta-gab — equals / שווה,เท่ากับ,ta-gab,שווה,equals,vocab_0118
qv19_0352,3,mcq_read_meaning,מה המשמעות של เท่า (tao)?,What does เท่า (tao) mean?,เท่า,tao,שווה / באותה מידה,equal / as much as,vocab_0119
qv19_0353,3,write_he_to_thai,כתוב בתאית: שווה / באותה מידה — equal / as much as (tao),Write in Thai: equal / as much as — שווה / באותה מידה (tao),เท่า,tao,שווה / באותה מידה,equal / as much as,vocab_0119
qv19_0354,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: tao — שווה / באותה מידה / equal / as much as,Write Thai from romanization: tao — equal / as much as / שווה / באותה מידה,เท่า,tao,שווה / באותה מידה,equal / as much as,vocab_0119
qv19_0355,3,mcq_read_meaning,מה המשמעות של เท่าไร (tao-rai)?,What does เท่าไร (tao-rai) mean?,เท่าไร,tao-rai,כמה (מחיר),how much?,vocab_0120
qv19_0356,3,write_he_to_thai,כתוב בתאית: כמה (מחיר) — how much? (tao-rai),Write in Thai: how much? — כמה (מחיר) (tao-rai),เท่าไร,tao-rai,כמה (מחיר),how much?,vocab_0120
qv19_0357,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: tao-rai — כמה (מחיר) / how much?,Write Thai from romanization: tao-rai — how much? / כמה (מחיר),เท่าไร,tao-rai,כמה (מחיר),how much?,vocab_0120
qv19_0358,4,mcq_read_meaning,מה המשמעות של แล้วแต่คุณ (laew-dtua kun)?,What does แล้วแต่คุณ (laew-dtua kun) mean?,แล้วแต่คุณ,laew-dtua kun,תלוי בך,up to you,vocab_0121
qv19_0359,4,write_he_to_thai,כתוב בתאית: תלוי בך — up to you (laew-dtua kun),Write in Thai: up to you — תלוי בך (laew-dtua kun),แล้วแต่คุณ,laew-dtua kun,תלוי בך,up to you,vocab_0121
qv19_0360,4,write_roman_to_thai,כתוב בתאית לפי התעתיק: laew-dtua kun — תלוי בך / up to you,Write Thai from romanization: laew-dtua kun — up to you / תלוי בך,แล้วแต่คุณ,laew-dtua kun,תלוי בך,up to you,vocab_0121
qv19_0361,5,mcq_read_meaning,מה המשמעות של กี่โมง (gii mong?)?,What does กี่โมง (gii mong?) mean?,กี่โมง,gii mong?,איזו שעה?,what time?,vocab_0122
qv19_0362,5,write_he_to_thai,כתוב בתאית: איזו שעה? — what time? (gii mong?),Write in Thai: what time? — איזו שעה? (gii mong?),กี่โมง,gii mong?,איזו שעה?,what time?,vocab_0122
qv19_0363,5,write_roman_to_thai,כתוב בתאית לפי התעתיק: gii mong? — איזו שעה? / what time?,Write Thai from romanization: gii mong? — what time? / איזו שעה?,กี่โมง,gii mong?,איזו שעה?,what time?,vocab_0122
qv19_0364,3,mcq_read_meaning,מה המשמעות של ตอนนี้ (dtua-ni)?,What does ตอนนี้ (dtua-ni) mean?,ตอนนี้,dtua-ni,עכשיו,now,vocab_0123
qv19_0365,3,write_he_to_thai,כתוב בתאית: עכשיו — now (dtua-ni),Write in Thai: now — עכשיו (dtua-ni),ตอนนี้,dtua-ni,עכשיו,now,vocab_0123
qv19_0366,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: dtua-ni — עכשיו / now,Write Thai from romanization: dtua-ni — now / עכשיו,ตอนนี้,dtua-ni,עכשיו,now,vocab_0123
qv19_0367,3,mcq_read_meaning,מה המשמעות של วันนี้ (wan-nii)?,What does วันนี้ (wan-nii) mean?,วันนี้,wan-nii,היום,today,vocab_0124
qv19_0368,3,write_he_to_thai,כתוב בתאית: היום — today (wan-nii),Write in Thai: today — היום (wan-nii),วันนี้,wan-nii,היום,today,vocab_0124
qv19_0369,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: wan-nii — היום / today,Write Thai from romanization: wan-nii — today / היום,วันนี้,wan-nii,היום,today,vocab_0124
qv19_0370,3,mcq_read_meaning,מה המשמעות של พรุ่งนี้ (pru-ngii)?,What does พรุ่งนี้ (pru-ngii) mean?,พรุ่งนี้,pru-ngii,מחר,tomorrow,vocab_0125
qv19_0371,3,write_he_to_thai,כתוב בתאית: מחר — tomorrow (pru-ngii),Write in Thai: tomorrow — מחר (pru-ngii),พรุ่งนี้,pru-ngii,מחר,tomorrow,vocab_0125
qv19_0372,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: pru-ngii — מחר / tomorrow,Write Thai from romanization: pru-ngii — tomorrow / מחר,พรุ่งนี้,pru-ngii,מחר,tomorrow,vocab_0125
qv19_0373,3,mcq_read_meaning,מה המשמעות של เมื่อวาน (meua-wan)?,What does เมื่อวาน (meua-wan) mean?,เมื่อวาน,meua-wan,אתמול,yesterday,vocab_0126
qv19_0374,3,write_he_to_thai,כתוב בתאית: אתמול — yesterday (meua-wan),Write in Thai: yesterday — אתמול (meua-wan),เมื่อวาน,meua-wan,אתמול,yesterday,vocab_0126
qv19_0375,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: meua-wan — אתמול / yesterday,Write Thai from romanization: meua-wan — yesterday / אתמול,เมื่อวาน,meua-wan,אתמול,yesterday,vocab_0126
qv19_0376,3,mcq_read_meaning,מה המשמעות של ตอนเช้า (dtan-chao)?,What does ตอนเช้า (dtan-chao) mean?,ตอนเช้า,dtan-chao,בוקר,morning,vocab_0127
qv19_0377,3,write_he_to_thai,כתוב בתאית: בוקר — morning (dtan-chao),Write in Thai: morning — בוקר (dtan-chao),ตอนเช้า,dtan-chao,בוקר,morning,vocab_0127
qv19_0378,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: dtan-chao — בוקר / morning,Write Thai from romanization: dtan-chao — morning / בוקר,ตอนเช้า,dtan-chao,בוקר,morning,vocab_0127
qv19_0379,3,mcq_read_meaning,מה המשמעות של ตอนเที่ยง (dtan-tiang)?,What does ตอนเที่ยง (dtan-tiang) mean?,ตอนเที่ยง,dtan-tiang,צהריים,noon,vocab_0128
qv19_0380,3,write_he_to_thai,כתוב בתאית: צהריים — noon (dtan-tiang),Write in Thai: noon — צהריים (dtan-tiang),ตอนเที่ยง,dtan-tiang,צהריים,noon,vocab_0128
qv19_0381,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: dtan-tiang — צהריים / noon,Write Thai from romanization: dtan-tiang — noon / צהריים,ตอนเที่ยง,dtan-tiang,צהריים,noon,vocab_0128
qv19_0382,3,mcq_read_meaning,מה המשמעות של ตอนเย็น (dtan-yen)?,What does ตอนเย็น (dtan-yen) mean?,ตอนเย็น,dtan-yen,ערב,evening,vocab_0129
qv19_0383,3,write_he_to_thai,כתוב בתאית: ערב — evening (dtan-yen),Write in Thai: evening — ערב (dtan-yen),ตอนเย็น,dtan-yen,ערב,evening,vocab_0129
qv19_0384,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: dtan-yen — ערב / evening,Write Thai from romanization: dtan-yen — evening / ערב,ตอนเย็น,dtan-yen,ערב,evening,vocab_0129
qv19_0385,4,mcq_read_meaning,מה המשמעות של ตอนกลางคืน (dtan-klang-keun)?,What does ตอนกลางคืน (dtan-klang-keun) mean?,ตอนกลางคืน,dtan-klang-keun,לילה,night,vocab_0130
qv19_0386,4,write_he_to_thai,כתוב בתאית: לילה — night (dtan-klang-keun),Write in Thai: night — לילה (dtan-klang-keun),ตอนกลางคืน,dtan-klang-keun,לילה,night,vocab_0130
qv19_0387,4,write_roman_to_thai,כתוב בתאית לפי התעתיק: dtan-klang-keun — לילה / night,Write Thai from romanization: dtan-klang-keun — night / לילה,ตอนกลางคืน,dtan-klang-keun,לילה,night,vocab_0130
qv19_0388,3,mcq_read_meaning,מה המשמעות של กินข้าว (gin-kaaw)?,What does กินข้าว (gin-kaaw) mean?,กินข้าว,gin-kaaw,לאכול (אורז/ארוחה),eat / have a meal,vocab_0131
qv19_0389,3,write_he_to_thai,כתוב בתאית: לאכול (אורז/ארוחה) — eat / have a meal (gin-kaaw),Write in Thai: eat / have a meal — לאכול (אורז/ארוחה) (gin-kaaw),กินข้าว,gin-kaaw,לאכול (אורז/ארוחה),eat / have a meal,vocab_0131
qv19_0390,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: gin-kaaw — לאכול (אורז/ארוחה) / eat / have a meal,Write Thai from romanization: gin-kaaw — eat / have a meal / לאכול (אורז/ארוחה),กินข้าว,gin-kaaw,לאכול (אורז/ארוחה),eat / have a meal,vocab_0131
qv19_0391,1,mcq_read_meaning,מה המשמעות של หนึ่ง (nueng)?,What does หนึ่ง (nueng) mean?,หนึ่ง,nueng,אחד,one,vocab_0132
qv19_0392,1,write_he_to_thai,כתוב בתאית: אחד — one (nueng),Write in Thai: one — אחד (nueng),หนึ่ง,nueng,אחד,one,vocab_0132
qv19_0393,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: nueng — אחד / one,Write Thai from romanization: nueng — one / אחד,หนึ่ง,nueng,אחד,one,vocab_0132
qv19_0394,1,mcq_read_meaning,מה המשמעות של สอง (song)?,What does สอง (song) mean?,สอง,song,שתיים,two,vocab_0133
qv19_0395,1,write_he_to_thai,כתוב בתאית: שתיים — two (song),Write in Thai: two — שתיים (song),สอง,song,שתיים,two,vocab_0133
qv19_0396,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: song — שתיים / two,Write Thai from romanization: song — two / שתיים,สอง,song,שתיים,two,vocab_0133
qv19_0397,1,mcq_read_meaning,מה המשמעות של สาม (saam)?,What does สาม (saam) mean?,สาม,saam,שלוש,three,vocab_0134
qv19_0398,1,write_he_to_thai,כתוב בתאית: שלוש — three (saam),Write in Thai: three — שלוש (saam),สาม,saam,שלוש,three,vocab_0134
qv19_0399,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: saam — שלוש / three,Write Thai from romanization: saam — three / שלוש,สาม,saam,שלוש,three,vocab_0134
qv19_0400,1,mcq_read_meaning,מה המשמעות של สี่ (sii)?,What does สี่ (sii) mean?,สี่,sii,ארבע,four,vocab_0135
qv19_0401,1,write_he_to_thai,כתוב בתאית: ארבע — four (sii),Write in Thai: four — ארבע (sii),สี่,sii,ארבע,four,vocab_0135
qv19_0402,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: sii — ארבע / four,Write Thai from romanization: sii — four / ארבע,สี่,sii,ארבע,four,vocab_0135
qv19_0403,1,mcq_read_meaning,מה המשמעות של ห้า (haa)?,What does ห้า (haa) mean?,ห้า,haa,חמש,five,vocab_0136
qv19_0404,1,write_he_to_thai,כתוב בתאית: חמש — five (haa),Write in Thai: five — חמש (haa),ห้า,haa,חמש,five,vocab_0136
qv19_0405,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: haa — חמש / five,Write Thai from romanization: haa — five / חמש,ห้า,haa,חמש,five,vocab_0136
qv19_0406,1,mcq_read_meaning,מה המשמעות של หก (hok)?,What does หก (hok) mean?,หก,hok,שש,six,vocab_0137
qv19_0407,1,write_he_to_thai,כתוב בתאית: שש — six (hok),Write in Thai: six — שש (hok),หก,hok,שש,six,vocab_0137
qv19_0408,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: hok — שש / six,Write Thai from romanization: hok — six / שש,หก,hok,שש,six,vocab_0137
qv19_0409,1,mcq_read_meaning,מה המשמעות של เจ็ด (jet)?,What does เจ็ด (jet) mean?,เจ็ด,jet,שבע,seven,vocab_0138
qv19_0410,1,write_he_to_thai,כתוב בתאית: שבע — seven (jet),Write in Thai: seven — שבע (jet),เจ็ด,jet,שבע,seven,vocab_0138
qv19_0411,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: jet — שבע / seven,Write Thai from romanization: jet — seven / שבע,เจ็ด,jet,שבע,seven,vocab_0138
qv19_0412,1,mcq_read_meaning,מה המשמעות של แปด (bpaed)?,What does แปด (bpaed) mean?,แปด,bpaed,שמונה,eight,vocab_0139
qv19_0413,1,write_he_to_thai,כתוב בתאית: שמונה — eight (bpaed),Write in Thai: eight — שמונה (bpaed),แปด,bpaed,שמונה,eight,vocab_0139
qv19_0414,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: bpaed — שמונה / eight,Write Thai from romanization: bpaed — eight / שמונה,แปด,bpaed,שמונה,eight,vocab_0139
qv19_0415,1,mcq_read_meaning,מה המשמעות של เก้า (gao)?,What does เก้า (gao) mean?,เก้า,gao,תשע,nine,vocab_0140
qv19_0416,1,write_he_to_thai,כתוב בתאית: תשע — nine (gao),Write in Thai: nine — תשע (gao),เก้า,gao,תשע,nine,vocab_0140
qv19_0417,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: gao — תשע / nine,Write Thai from romanization: gao — nine / תשע,เก้า,gao,תשע,nine,vocab_0140
qv19_0418,1,mcq_read_meaning,מה המשמעות של สิบ (sip)?,What does สิบ (sip) mean?,สิบ,sip,עשר,ten,vocab_0141
qv19_0419,1,write_he_to_thai,כתוב בתאית: עשר — ten (sip),Write in Thai: ten — עשר (sip),สิบ,sip,עשר,ten,vocab_0141
qv19_0420,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: sip — עשר / ten,Write Thai from romanization: sip — ten / עשר,สิบ,sip,עשר,ten,vocab_0141
qv19_0421,3,mcq_read_meaning,מה המשמעות של สิบเอ็ด (sip-et)?,What does สิบเอ็ด (sip-et) mean?,สิบเอ็ด,sip-et,אחת עשרה,eleven,vocab_0142
qv19_0422,3,write_he_to_thai,כתוב בתאית: אחת עשרה — eleven (sip-et),Write in Thai: eleven — אחת עשרה (sip-et),สิบเอ็ด,sip-et,אחת עשרה,eleven,vocab_0142
qv19_0423,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: sip-et — אחת עשרה / eleven,Write Thai from romanization: sip-et — eleven / אחת עשרה,สิบเอ็ด,sip-et,אחת עשרה,eleven,vocab_0142
qv19_0424,3,mcq_read_meaning,מה המשמעות של ยี่สิบ (yii-sip)?,What does ยี่สิบ (yii-sip) mean?,ยี่สิบ,yii-sip,עשרים,twenty,vocab_0143
qv19_0425,3,write_he_to_thai,כתוב בתאית: עשרים — twenty (yii-sip),Write in Thai: twenty — עשרים (yii-sip),ยี่สิบ,yii-sip,עשרים,twenty,vocab_0143
qv19_0426,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: yii-sip — עשרים / twenty,Write Thai from romanization: yii-sip — twenty / עשרים,ยี่สิบ,yii-sip,עשרים,twenty,vocab_0143
qv19_0427,1,mcq_read_meaning,מה המשמעות של ร้อย (roi)?,What does ร้อย (roi) mean?,ร้อย,roi,מאה,hundred,vocab_0144
